Datetime,Temperature,Activity Index, Photopic lux,Melanopic EDI, L-Cone EDI, M-Cone EDI, S-Cone EDI, Rhodopic EDI, 380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
18:13:52 18/9/23,Disabled,Disabled,199.26719665527344, 119.5226058959961, 199.9517822265625, 172.3646697998047, 99.85741424560547, 133.01954650878906,0,0.00003302291103561098,0.00006604582207122196,0.00009906873310683295,0.00013209164414244393,0.00016511455517805493,0.0001981374662136659,0.00049535270081833,0.0007925679354229942,0.0010897831700276586,0.0013869984046323224,0.0016842136392369866,0.001659552287310362,0.0016348909353837372,0.0016102295834571124,0.0015855682315304878,0.0015609068796038628,0.001613255054689944,0.001665603229776025,0.001717951404862106,0.001770299579948187,0.001822647755034268,0.0016967891249805688,0.0015709304949268696,0.001445071864873171,0.001319213234819472,0.0011933546047657728,0.0016413134988397364,0.0020892723929137,0.0025372312869876615,0.002985190181061625,0.0034331490751355886,0.0032299795188009735,0.003026809962466359,0.0028236404061317446,0.00262047084979713,0.002417301293462515,0.002460223529487848,0.0025031457655131815,0.0025460680015385153,0.0025889902375638486,0.002631912473589182,0.0031265182420611363,0.003621124010533095,0.00411572977900505,0.004610335547477008,0.005104941315948963,0.004495773813687267,0.0038866063114255636,0.0032774388091638676,0.002668271306902171,0.002059103804640475,0.0014499363023787715,0.0008407688001170754,0.0007882028959491957,0.0007356369917813153,0.0006830710876134357,0.0006305051834455559,0.0005779392792776763,0.0005253733751097959,0.0004728074709419161,0.0005368698737584052,0.0006009322765748949,0.000664994679391384,0.0007290570822078737,0.0007931194850243628,0.0007693463936448099,0.0007455733022652566,0.0007218002108857036,0.0006980271195061504,0.0006742540281265974,0.0006740777656280746,0.0006739015031295518,0.000673725240631029,0.0006735489781325061,0.0006733727156339834,0.0006731964531354606,0.0005048973398515955,0.0003365982265677303,0.00016829911328386515,0
18:14:52 18/9/23,Disabled,Disabled,9468.361328125, 9655.826171875, 9412.8330078125, 9612.85546875, 9232.669921875, 9674.1259765625,0,0.01660588632027308,0.03321177264054616,0.049817658960819244,0.06642354528109232,0.08302943160136542,0.09963531792163849,0.10364280194044113,0.10765028595924378,0.11165776997804641,0.11566525399684906,0.1196727380156517,0.1294087827205658,0.1391448274254799,0.14888087213039397,0.15861691683530807,0.16835296154022217,0.16488259732723237,0.16141223311424255,0.15794186890125275,0.15447150468826293,0.15100114047527313,0.14858843088150026,0.14617572128772735,0.14376301169395447,0.14135030210018157,0.1389375925064087,0.14108347594738008,0.14322935938835143,0.1453752428293228,0.14752112627029418,0.14966700971126556,0.14753617942333222,0.14540534913539885,0.1432745188474655,0.14114368855953216,0.13901285827159882,0.13155527114868162,0.12409768402576445,0.1166400969028473,0.10918250977993012,0.10172492265701294,0.10626436471939085,0.11080380678176881,0.11534324884414672,0.11988269090652467,0.12442213296890259,0.11852340187345234,0.11262467077800203,0.10672593968255178,0.10082720858710154,0.09492847749165129,0.08902974639620098,0.08313101530075073,0.0835604305778231,0.08398984585489545,0.08441926113196782,0.08484867640904017,0.08527809168611254,0.0857075069631849,0.08613692224025726,0.08689882904291153,0.0876607358455658,0.08842264264822006,0.08918454945087434,0.0899464562535286,0.09238271117210387,0.09481896609067916,0.09725522100925446,0.09969147592782975,0.10212773084640503,0.1011831561724345,0.10023858149846394,0.09929400682449341,0.09834943215052287,0.09740485747655232,0.09646028280258179,0.07234521210193634,0.048230141401290894,0.024115070700645447,0
18:15:52 18/9/23,Disabled,Disabled,223.78579711914062, 85.32228088378906, 223.15496826171875, 180.8576202392578, 73.36489868164062, 105.855712890625,0,0.0001713886352566381,0.0003427772705132762,0.0005141659057699144,0.0006855545410265524,0.0008569431762831907,0.0010283318115398288,0.0010636015562340618,0.0010988713009282946,0.0011341410456225276,0.0011694107903167605,0.0012046805350109935,0.0011606155661866068,0.0011165505973622205,0.0010724856285378335,0.0010284206597134472,0.0009843556908890605,0.0010591403348371388,0.0011339249787852166,0.0012087096227332951,0.001283494266681373,0.0013582789106294513,0.001233976485673338,0.0011096740607172248,0.0009853716357611122,0.000861069210804999,0.0007367667858488858,0.0008651412092149258,0.0009935156325809658,0.0011218900559470057,0.0012502644793130457,0.0013786389026790857,0.0021852849051356323,0.0029919309075921788,0.003798576910048722,0.004605222912505268,0.005411868914961815,0.005167941655963659,0.004924014396965503,0.004680087137967349,0.004436159878969193,0.004192232619971037,0.004021754674613477,0.003851276729255914,0.0036807987838983537,0.003510320838540792,0.0033398428931832314,0.0032265846218381615,0.00311332635049309,0.0030000680791480196,0.00288680980780295,0.00277355153645788,0.002660293265112808,0.0025470349937677383,0.0024328806903213267,0.0023187263868749133,0.002204572083428502,0.00209041777998209,0.0019762634765356788,0.0018621091730892654,0.0017479548696428537,0.0022283466532826406,0.002708738436922432,0.0031891302205622188,0.00366952200420201,0.004149913787841797,0.004048560373485089,0.003947206959128379,0.003845853544771671,0.0037445001304149627,0.0036431467160582542,0.003615490005662044,0.0035878332952658334,0.003560176584869623,0.003532519874473413,0.0035048631640772023,0.003477206453680992,0.002607904840260744,0.001738603226840496,0.000869301613420248,0
18:16:52 18/9/23,Disabled,Disabled,4533.85205078125, 5324.68017578125, 4545.56005859375, 4760.0693359375, 5289.58837890625, 5187.76904296875,0,0.008573612198233604,0.01714722439646721,0.025720836594700813,0.03429444879293442,0.04286806099116802,0.05144167318940163,0.05323991030454636,0.05503814741969108,0.05683638453483582,0.058634621649980546,0.060432858765125275,0.07056460231542588,0.08069634586572647,0.09082808941602707,0.10095983296632766,0.11109157651662827,0.10327798277139663,0.09546438902616503,0.08765079528093338,0.07983720153570176,0.07202360779047012,0.075371852517128,0.07872009724378587,0.08206834197044371,0.08541658669710159,0.08876483142375946,0.08402490317821502,0.07928497493267059,0.07454504668712617,0.06980511844158173,0.06506519019603729,0.06427395567297936,0.06348272114992141,0.06269148662686348,0.06190025210380554,0.061109017580747604,0.05778169929981232,0.05445438101887702,0.05112706273794175,0.04779974445700645,0.04447242617607117,0.04671190381050109,0.04895138144493104,0.05119085907936096,0.0534303367137909,0.055669814348220825,0.05523444552506719,0.05479907670191356,0.05436370787875992,0.053928339055606296,0.05349297023245267,0.053057601409299035,0.0526222325861454,0.05308518771614347,0.053548142846141546,0.054011097976139615,0.05447405310613769,0.05493700823613575,0.05539996336613383,0.0558629184961319,0.052815899252891554,0.049768880009651184,0.046721860766410835,0.04367484152317046,0.040627822279930115,0.04204404056072235,0.04346025884151459,0.04487647712230682,0.04629269540309906,0.047708913683891296,0.047220152492324516,0.04673139130075772,0.04624263010919094,0.04575386891762416,0.045265107726057366,0.044776346534490585,0.03358225990086794,0.022388173267245293,0.011194086633622646,0
18:17:52 18/9/23,Disabled,Disabled,3726.8408203125, 4280.82177734375, 3725.937744140625, 3900.763427734375, 4306.59765625, 4186.943359375,0,0.0076727767785390215,0.015345553557078043,0.023018330335617065,0.030691107114156086,0.038363883892695114,0.04603666067123413,0.047556833177804944,0.04907700568437576,0.05059717819094658,0.0521173506975174,0.05363752320408821,0.05968625247478485,0.06573498174548148,0.07178371101617813,0.07783244028687476,0.08388116955757141,0.07963592857122422,0.07539068758487702,0.07114544659852981,0.06690020561218263,0.06265496462583542,0.06322181671857834,0.06378866881132127,0.06435552090406418,0.0649223729968071,0.06548922508955002,0.06368450745940207,0.06187978982925415,0.060075072199106225,0.05827035456895829,0.05646563693881035,0.05552902296185493,0.05459240898489952,0.05365579500794411,0.052719181030988695,0.05178256705403328,0.048914021253585814,0.04604547545313835,0.04317692965269089,0.040308383852243425,0.03743983805179596,0.03922382816672325,0.041007818281650545,0.042791808396577834,0.04457579851150513,0.04635978862643242,0.04504210661564555,0.04372442460485866,0.042406742594071796,0.041089060583284924,0.03977137857249806,0.03845369656171117,0.0371360145509243,0.0374042663191046,0.037672518087284904,0.03794076985546521,0.038209021623645506,0.038477273391825814,0.038745525160006115,0.03901377692818642,0.037913440167903906,0.03681310340762138,0.03571276664733887,0.034612429887056345,0.033512093126773834,0.034883322566747664,0.036254552006721494,0.03762578144669533,0.03899701088666916,0.04036824032664299,0.0399682472149531,0.039568254103263215,0.039168260991573334,0.03876826787988345,0.03836827476819356,0.03796828165650368,0.028476211242377758,0.01898414082825184,0.00949207041412592,0
18:18:52 18/9/23,Disabled,Disabled,2809.80126953125, 3034.40625, 2803.021484375, 2890.380126953125, 3057.14892578125, 2996.651123046875,0,0.005869016051292419,0.011738032102584839,0.01760704815387726,0.023476064205169678,0.029345080256462097,0.03521409630775452,0.036229771375656125,0.03724544644355774,0.03826112151145935,0.039276796579360965,0.04029247164726257,0.043444383144378665,0.04659629464149475,0.04974820613861084,0.052900117635726926,0.05605202913284302,0.054180081188678744,0.052308133244514464,0.05043618530035019,0.04856423735618591,0.04669228941202164,0.046020699292421335,0.04534910917282105,0.044677519053220746,0.04400592893362046,0.04333433881402016,0.04320514872670174,0.04307595863938332,0.04294676855206489,0.04281757846474647,0.042688388377428055,0.04239118322730064,0.04209397807717323,0.041796772927045825,0.04149956777691841,0.041202362626791,0.039040827006101606,0.03687929138541221,0.03471775576472283,0.032556220144033435,0.03039468452334404,0.0314730480313301,0.03255141153931618,0.033629775047302246,0.03470813855528832,0.035786502063274384,0.03425271117261478,0.032718920281955166,0.031185129391295564,0.029651338500635966,0.028117547609976368,0.026583756719316752,0.02504996582865715,0.025233390874096328,0.025416815919535502,0.025600240964974673,0.025783666010413854,0.025967091055853025,0.026150516101292202,0.026333941146731377,0.026682662218809126,0.027031383290886883,0.027380104362964633,0.027728825435042383,0.028077546507120132,0.030271421372890468,0.03246529623866082,0.03465917110443115,0.0368530459702015,0.03904692083597183,0.03908959589898586,0.03913227096199989,0.039174946025013924,0.039217621088027954,0.039260296151041985,0.039302971214056015,0.02947722841054201,0.019651485607028008,0.009825742803514004,0
18:19:52 18/9/23,Disabled,Disabled,5934.35302734375, 6052.9365234375, 5914.15966796875, 6001.5849609375, 5938.70263671875, 6041.0068359375,0,0.011198783914248148,0.022397567828496296,0.033596351742744446,0.04479513565699259,0.055993919571240745,0.06719270348548889,0.06934951394796371,0.07150632441043854,0.07366313487291336,0.07581994533538819,0.077976755797863,0.08395004570484163,0.08992333561182023,0.09589662551879884,0.10186991542577743,0.10784320533275604,0.10518134236335755,0.10251947939395906,0.09985761642456055,0.09719575345516204,0.09453389048576355,0.0927740603685379,0.09101423025131225,0.08925440013408661,0.08749457001686096,0.08573473989963531,0.08649117201566696,0.0872476041316986,0.08800403624773026,0.0887604683637619,0.08951690047979355,0.08939331322908402,0.08926972597837449,0.08914613872766494,0.08902255147695541,0.08889896422624588,0.08435507416725158,0.07981118410825729,0.07526729404926301,0.07072340399026872,0.06617951393127441,0.06868240535259246,0.07118529677391053,0.07368818819522857,0.07619107961654664,0.07869397103786469,0.07499858204807555,0.07130319305828638,0.06760780406849724,0.06391241507870811,0.060217026088918976,0.0565216370991298,0.05282624810934067,0.053115759044885635,0.0534052699804306,0.05369478091597557,0.05398429185152054,0.054273802787065506,0.05456331372261048,0.05485282465815544,0.0562694452702999,0.05768606588244439,0.05910268649458885,0.060519307106733325,0.06193592771887779,0.06560468971729277,0.06927345171570778,0.07294221371412277,0.07661097571253779,0.08027973771095276,0.08023004854718845,0.08018035938342412,0.0801306702196598,0.08008098105589549,0.08003129189213117,0.07998160272836685,0.05998620204627514,0.039990801364183426,0.019995400682091713,0
18:20:52 18/9/23,Disabled,Disabled,5862.13818359375, 6370.30029296875, 5840.078125, 6056.00732421875, 6328.81591796875, 6297.5703125,0,0.01174430176615715,0.0234886035323143,0.03523290529847145,0.0469772070646286,0.05872150883078575,0.0704658105969429,0.07291069179773331,0.07535557299852372,0.07780045419931411,0.08024533540010452,0.08269021660089493,0.08945328146219254,0.09621634632349013,0.10297941118478776,0.10974247604608535,0.11650554090738297,0.11287974119186402,0.10925394147634507,0.1056281417608261,0.10200234204530716,0.09837654232978821,0.09709964990615844,0.09582275748252869,0.09454586505889892,0.09326897263526918,0.0919920802116394,0.09182499796152116,0.09165791571140289,0.09149083346128464,0.09132375121116637,0.09115666896104813,0.08997633010149002,0.08879599124193191,0.08761565238237382,0.0864353135228157,0.0852549746632576,0.0805130712687969,0.07577116787433623,0.07102926447987556,0.06628736108541489,0.06154545769095421,0.0639455184340477,0.06634557917714119,0.06874563992023468,0.07114570066332818,0.07354576140642166,0.07055668586066792,0.06756761031491415,0.06457853476916041,0.06158945922340665,0.05860038367765292,0.05561130813189914,0.0526222325861454,0.05283854955009052,0.05305486651403563,0.05327118347798075,0.053487500441925864,0.053703817405870984,0.053920134369816096,0.054136451333761215,0.054168195277452466,0.054199939221143724,0.054231683164834975,0.05426342710852623,0.054295171052217484,0.056441625952720634,0.058588080853223805,0.060734535753726955,0.06288099065423013,0.06502744555473328,0.06452651942769687,0.06402559330066045,0.06352466717362404,0.06302374104658762,0.06252281491955121,0.0620218887925148,0.0465164165943861,0.0310109443962574,0.0155054721981287,0
18:21:52 18/9/23,Disabled,Disabled,5083.65771484375, 5512.53125, 5068.68798828125, 5239.974609375, 5366.72705078125, 5455.96240234375,0,0.009194372842709223,0.018388745685418446,0.02758311852812767,0.03677749137083689,0.04597186421354612,0.05516623705625534,0.057356405258178714,0.05954657346010209,0.061736741662025446,0.06392690986394882,0.06611707806587219,0.07375637888908387,0.08139567971229553,0.08903498053550721,0.09667428135871886,0.10431358218193054,0.09969216585159302,0.0950707495212555,0.09044933319091797,0.08582791686058044,0.08120650053024292,0.08190045803785324,0.08259441554546357,0.08328837305307388,0.0839823305606842,0.08467628806829453,0.08321584463119507,0.0817554011940956,0.08029495775699616,0.0788345143198967,0.07737407088279724,0.0764535754919052,0.07553308010101319,0.07461258471012115,0.07369208931922913,0.0727715939283371,0.06873812973499298,0.06470466554164886,0.060671201348304754,0.056637737154960635,0.052604272961616516,0.054901146888732905,0.05719802081584931,0.059494894742965695,0.0617917686700821,0.06408864259719849,0.062113217477287576,0.06013779235737664,0.05816236723746572,0.0561869421175548,0.054211516997643885,0.052236091877732954,0.05026066675782204,0.05055543248142515,0.05085019820502826,0.051144963928631375,0.051439729652234485,0.0517344953758376,0.05202926109944071,0.05232402682304382,0.05124149024486542,0.05015895366668701,0.04907641708850861,0.0479938805103302,0.046911343932151794,0.04810616374015808,0.04930098354816437,0.050495803356170654,0.05169062316417694,0.05288544297218323,0.05243640144666036,0.051987359921137496,0.051538318395614624,0.05108927687009176,0.050640235344568886,0.05019119381904602,0.037643395364284515,0.02509559690952301,0.012547798454761505,0
