Datetime,Temperature,Activity Index, Photopic lux,Melanopic EDI, L-Cone EDI, M-Cone EDI, S-Cone EDI, Rhodopic EDI, 380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
3:15:48 20/12/23,32.40,29.161664962768555,0.4486653804779053, 0.1892312616109848, 0.49360978603363037, 0.2631840705871582, 0.39578285813331604, 0.21102862060070038,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0.0000021197130990913156,0.000004239426198182631,0.000006359139297273938,0.000008478852396365252,0.000010598565495456569,0.000008478852396365252,0.000006359139297273938,0.000004239426198182631,0.0000021197130990913156,0,0,0,0,0,0,0.0000017398011550540042,0.000003479602310108024,0.000005219403465162029,0.000006959204620216048,0.000008699005775270052,0.000013599711694821165,0.00001850041761437234,0.000023401123533923452,0.00002830182945347457,0.000033202535373025675,0.00003810324129257685,0.00004300394721212797,0.00004559550870908423,0.00004818707020604053,0.0000507786317029968,0.00005337019319995306,0.000055961754696909325,0.000058553316193865626,0.00006114487769082189,0.00005000133378416653,0.00003885778987751108,0.00002771424597085572,0.000016570702064200265,0.000005427158157544909,0.000004341726526035931,0.0000032562948945269434,0.0000021708632630179657,0.000001085431631508978,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:16:47 20/12/23,32.60,450.0155029296875,0.24285376071929932, 0.10402505099773407, 0.2785080671310425, 0.13270416855812073, 0.3936290740966797, 0.09167159348726273,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000007456290664517192,0.000006213575553764317,0.000004970860443011456,0.000003728145332258596,0.0000024854302215057356,0.0000012427151107528602,0,0.000010676088485134993,0.000021352176970270122,0.00003202826545540511,0.00004270435394054011,0.0000533804424256751,0.00006405653091081023,0.00007473261939594522,0.000060871527148265205,0.000047010434900585067,0.00003314934265290506,0.000019288250405224922,0.000005427158157544909,0.000004341726526035931,0.0000032562948945269434,0.0000021708632630179657,0.000001085431631508978,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:17:47 20/12/23,32.30,35.142051696777344,0.22661985456943512, 0.10402676463127136, 0.25855597853660583, 0.1323685348033905, 0.3936290740966797, 0.09168871492147446,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000008011113810165886,0.000007323221845061714,0.000006635329879957549,0.000005947437914853384,0.00000525954594974922,0.000004571653984645047,0.000003883762019540882,0.000006240599629693723,0.000008597437239846593,0.000010954274849999433,0.000013311112460152276,0.000015667950070305117,0.000018024787680457984,0.000020381625290610828,0.000017390731863997653,0.000014399838437384456,0.00001140894501077128,0.000008418051584158082,0.000005427158157544909,0.000004341726526035931,0.0000032562948945269434,0.0000021708632630179657,0.000001085431631508978,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:18:47 20/12/23,32.00,35.20648956298828,0.22661985456943512, 0.10402676463127136, 0.25855597853660583, 0.1323685348033905, 0.3936290740966797, 0.09168871492147446,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000008011113810165886,0.000007323221845061714,0.000006635329879957549,0.000005947437914853384,0.00000525954594974922,0.000004571653984645047,0.000003883762019540882,0.000006240599629693723,0.000008597437239846593,0.000010954274849999433,0.000013311112460152276,0.000015667950070305117,0.000018024787680457984,0.000020381625290610828,0.000017390731863997653,0.000014399838437384456,0.00001140894501077128,0.000008418051584158082,0.000005427158157544909,0.000004341726526035931,0.0000032562948945269434,0.0000021708632630179657,0.000001085431631508978,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:19:47 20/12/23,31.60,59.85572814941406,0.22169983386993408, 0.1040191799402237, 0.25246700644493103, 0.13147124648094177, 0.3936290740966797, 0.09163433313369751,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000007840192633271469,0.000006981379491272877,0.000006122566349274294,0.0000052637532072757114,0.00000440494006527713,0.0000035461269232785364,0.000002687313781279954,0.000005215072568327212,0.000007742831355374502,0.000010270590142421762,0.00001279834892946902,0.000015326107716516278,0.000017853866503563566,0.000020381625290610828,0.000016305300232488675,0.00001222897517436649,0.000008152650116244337,0.000004076325058122151,0,0,0,0,0,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:20:47 20/12/23,31.30,35.13070297241211,0.22169983386993408, 0.1040191799402237, 0.25246700644493103, 0.13147124648094177, 0.3936290740966797, 0.09163433313369751,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000007840192633271469,0.000006981379491272877,0.000006122566349274294,0.0000052637532072757114,0.00000440494006527713,0.0000035461269232785364,0.000002687313781279954,0.000005215072568327212,0.000007742831355374502,0.000010270590142421762,0.00001279834892946902,0.000015326107716516278,0.000017853866503563566,0.000020381625290610828,0.000016305300232488675,0.00001222897517436649,0.000008152650116244337,0.000004076325058122151,0,0,0,0,0,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:21:47 20/12/23,31.10,35.07331466674805,0.22169983386993408, 0.1040191799402237, 0.25246700644493103, 0.13147124648094177, 0.3936290740966797, 0.09163433313369751,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000007840192633271469,0.000006981379491272877,0.000006122566349274294,0.0000052637532072757114,0.00000440494006527713,0.0000035461269232785364,0.000002687313781279954,0.000005215072568327212,0.000007742831355374502,0.000010270590142421762,0.00001279834892946902,0.000015326107716516278,0.000017853866503563566,0.000020381625290610828,0.000016305300232488675,0.00001222897517436649,0.000008152650116244337,0.000004076325058122151,0,0,0,0,0,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:22:47 20/12/23,30.90,35.132080078125,0.23743309080600739, 0.10404446721076965, 0.27203643321990967, 0.1344609260559082, 0.3936290740966797, 0.09181606024503708,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000008427568835551419,0.000008156131895832783,0.00000788469495611415,0.000007613258016395516,0.000007341821076676883,0.000007070384136958247,0.000006798947197239613,0.000008739329782006923,0.000010679712366774256,0.000012620094951541565,0.000014560477536308876,0.000016500860121076184,0.000018441242705843516,0.000020381625290610828,0.000016305300232488675,0.00001222897517436649,0.000008152650116244337,0.000004076325058122151,0,0,0,0,0,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
3:23:47 20/12/23,30.70,35.10392379760742,0.23743309080600739, 0.10404446721076965, 0.27203643321990967, 0.1344609260559082, 0.3936290740966797, 0.09181606024503708,0,0,0,0,0,0,0,0.0000031891322578303507,0.0000063782645156607015,0.000009567396773491056,0.000012756529031321406,0.000015945661289151758,0.000012756529031321403,0.000009567396773491056,0.0000063782645156607015,0.0000031891322578303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016218869859585552,0.0000032437739719171104,0.000004865660957875659,0.000006487547943834214,0.00000810943492979277,0.000008227349098888226,0.000008345263267983682,0.000008463177437079139,0.000008581091606174596,0.000008699005775270052,0.000008427568835551419,0.000008156131895832783,0.00000788469495611415,0.000007613258016395516,0.000007341821076676883,0.000007070384136958247,0.000006798947197239613,0.000008739329782006923,0.000010679712366774256,0.000012620094951541565,0.000014560477536308876,0.000016500860121076184,0.000018441242705843516,0.000020381625290610828,0.000016305300232488675,0.00001222897517436649,0.000008152650116244337,0.000004076325058122151,0,0,0,0,0,0,0.0000010764957399563437,0.000002152991479912699,0.0000032294872198690427,0.000004305982959825387,0.000005382478699781742,0.0000064589744397380855,0.000004844230829803564,0.0000032294872198690427,0.0000016147436099345214,0
